Source_ID,H2,CH4,C2H6,C2H4,C2H2,Type,Source
1293,4879.0,262.0,15.0,332.0,1827.0,D1,dataset2
1294,301.0,5.78,4.7,9.7,5.0,D1,dataset2
1295,716.0,7.1,3.3,20.0,6.8,D1,dataset2
1296,289.0,13.4,18.2,49.8,36.3,D1,dataset2
1297,179.0,29.0,10.0,17.0,33.0,D1,dataset2
1298,2177.0,1049.0,207.0,440.0,705.0,D1,dataset2
1299,7600.0,1230.0,318.0,836.0,1560.0,D1,dataset2
1300,543.0,120.0,41.0,411.0,1880.0,D1,dataset2
1301,186.0,38.3,13.0,37.0,85.9,D1,dataset2
1302,4.1,3.5,0.68,1.2,5.2,D1,dataset2
1303,210.0,22.0,6.0,6.0,7.0,D1,dataset2
1304,254.0,5.2,0.0001,9.3,88.0,D1,dataset2
1305,385.0,28.8,50.0,82.3,171.0,D1,dataset2
1306,843.0,133.0,12.0,168.0,385.0,D1,dataset2
1307,208.0,7.6,27.5,9.7,14.4,D1,dataset2
1308,65.5,23.3,1.0,2.1,26.0,D1,dataset2
1309,35.0,6.0,3.0,26.0,482.0,D1,dataset2
1310,3559.0,187.0,22.0,230.0,1140.0,D1,dataset2
1311,10092.0,5399.0,530.0,6500.0,37565.0,D1,dataset2
1312,1900.0,285.0,31.0,957.0,7730.0,D1,dataset2
1313,307.0,22.0,2.0,33.0,109.0,D1,dataset2
1314,225.0,4.7,0.0001,8.7,89.0,D1,dataset2
1315,78.0,20.0,11.0,13.0,28.0,D1,dataset2
1316,266.0,30.2,4.9,26.2,60.2,D1,dataset2
1317,645.0,86.0,13.0,110.0,317.0,D1,dataset2
1318,119.0,8.0,23.3,7.9,12.3,D1,dataset2
1319,57.0,24.0,2.0,27.0,30.0,D1,dataset2
1320,14.2,4.0,1.4,1.5,9.51,D1,dataset2
1321,818.0,94.0,49.0,121.0,978.0,D1,dataset2
1322,115.0,25.5,110.0,12.2,8.6,D1,dataset2
1323,205.0,20.0,8.0,0.0001,6.0,D1,dataset2
1324,101.72,27.65,7.13,16.92,53.87,D1,dataset2
1325,135.0,27.0,24.0,9.0,13.0,D1,dataset2
1326,47.5,22.9,4.5,9.6,15.3,D1,dataset2
1327,6870.0,1028.0,79.0,900.0,5500.0,D1,dataset2
1328,119.0,8.0,20.0,0.0001,21.0,D1,dataset2
1329,60.0,10.0,4.0,4.0,4.0,D1,dataset2
1330,385.0,60.0,8.0,53.0,159.0,D1,dataset2
1331,5.26,0.0001,0.0001,28.2,66.4,D1,dataset2
1332,2510.0,202.0,139.0,208.0,1730.0,D1,dataset2
1333,650.0,81.0,170.0,51.0,270.0,D1,dataset2
1334,153.0,18.0,9.0,0.0001,278.0,D1,dataset2
1335,1790.0,580.0,321.0,336.0,619.0,D1,dataset2
1336,256.0,8.0,37.4,15.0,21.1,D1,dataset2
1337,60.0,10.0,0.0001,11.0,39.0,D1,dataset2
1338,151.0,13.5,50.7,5.0,9.2,D1,dataset2
1339,9.0,3.9,0.8,4.0,13.0,D1,dataset2
1340,274.0,27.0,5.0,33.0,97.0,D1,dataset2
1341,305.0,100.0,33.0,161.0,541.0,D1,dataset2
1342,176.0,652.9,47.7,75.7,68.7,D1,dataset2
1343,87.0,34.0,23.0,15.0,60.0,D2,dataset2
1344,220.0,77.0,22.0,170.0,240.0,D2,dataset2
1345,274.0,27.0,5.0,33.0,97.0,D2,dataset2
1346,155.0,49.0,69.3,42.0,10.7,D2,dataset2
1347,137.0,67.0,7.0,53.0,104.0,D2,dataset2
1348,63.0,22.0,15.0,11.0,76.0,D2,dataset2
1349,292.0,346.0,32.0,313.0,196.0,D2,dataset2
1350,217.0,286.0,14.0,458.0,884.0,D2,dataset2
1351,13500.0,6110.0,212.0,4510.0,4040.0,D2,dataset2
1352,88.5,22.8,108.4,12.0,7.5,D2,dataset2
1353,50.0,42.0,98.0,10.0,33.0,D2,dataset2
1354,60.0,5.0,2.0,21.0,32.0,D2,dataset2
1355,25.0,9.0,6.0,5.0,44.0,D2,dataset2
1356,37.9,7.7,2.16,18.4,33.7,D2,dataset2
1357,18.34,16.26,3.38,17.95,16.42,D2,dataset2
1358,1084.0,188.0,8.0,166.0,769.0,D2,dataset2
1359,497.0,230.0,51.0,151.0,122.0,D2,dataset2
1360,32.4,5.5,1.4,12.6,13.2,D2,dataset2
1361,19.0,12.0,2.0,8.0,63.0,D2,dataset2
1362,210.0,43.0,12.0,102.0,187.0,D2,dataset2
1363,26.0,68.0,93.0,31.0,59.0,D2,dataset2
1364,114.0,41.0,27.0,15.0,42.0,D2,dataset2
1365,7150.0,1440.0,97.0,1210.0,1760.0,D2,dataset2
1366,8.0,0.0001,0.0001,43.0,101.0,D2,dataset2
1367,1607.0,615.0,80.0,916.0,1294.0,D2,dataset2
1368,46.0,20.0,14.0,10.0,42.0,D2,dataset2
1369,1027.0,185.0,17.0,271.0,399.0,D2,dataset2
1370,37.0,11.8,15.5,43.6,83.3,D2,dataset2
1371,200.0,48.0,14.0,117.0,131.0,D2,dataset2
1372,392.0,153.0,82.0,45.0,236.0,D2,dataset2
1373,12.4,6.5,15.3,69.0,15.0,D2,dataset2
1374,71.0,151.0,9.0,89.0,412.0,D2,dataset2
1375,127.0,24.0,0.0001,32.0,81.0,D2,dataset2
1376,800.0,160.0,23.0,260.0,600.0,D2,dataset2
1377,212.0,38.0,15.0,47.0,78.0,D2,dataset2
1378,8200.0,3790.0,250.0,4620.0,277.0,D2,dataset2
1379,2800.0,2800.0,234.0,3500.0,3600.0,D2,dataset2
1380,195.7,58.0,16.4,91.6,96.9,D2,dataset2
1381,235.0,39.45,9.63,210.0,257.0,D2,dataset2
1382,441.0,207.0,43.0,224.0,261.0,D2,dataset2
1383,110.0,62.0,90.0,140.0,250.0,D2,dataset2
1384,88.0,21.8,79.2,41.2,41.5,D2,dataset2
1385,531.0,111.9,22.7,122.5,169.0,D2,dataset2
1386,9474.0,4066.0,353.0,6552.0,12997.0,D2,dataset2
1387,152.0,116.0,7.0,131.0,414.0,D2,dataset2
1388,150.0,130.0,9.0,55.0,30.0,D2,dataset2
1389,75.0,15.0,7.0,14.0,250.0,D2,dataset2
1390,43.0,19.0,3.0,0.0001,40.0,D2,dataset2
1391,1114.0,719.0,188.0,1217.0,699.0,D2,dataset2
1392,35.0,11.0,0.0001,7.0,146.0,D2,dataset2
1393,629.0,402.0,16.0,298.0,1127.0,D2,dataset2
1394,7940.0,2000.0,355.0,3120.0,5390.0,D2,dataset2
1395,7020.0,1850.0,0.0001,2960.0,4410.0,D2,dataset2
1396,151.0,51.0,16.0,12.0,19.0,D2,dataset2
1397,2.0,41.0,133.0,9.0,21.0,D2,dataset2
1398,75.5,30.2,2.33,30.3,18.2,D2,dataset2
1399,17.0,42.0,192.0,12.0,20.0,D2,dataset2
1400,156.0,55.0,103.0,13.0,16.0,D2,dataset2
1401,21.0,34.0,5.0,47.0,62.0,D2,dataset2
1402,64.0,18.0,1.0,4.0,122.0,D2,dataset2
1403,25.0,28.0,27.0,15.0,80.0,D2,dataset2
1404,2770.0,660.0,54.0,712.0,763.0,D2,dataset2
1405,4419.0,3564.0,668.0,2861.0,2025.0,D2,dataset2
1406,1500.0,395.0,28.0,395.0,323.0,D2,dataset2
1407,10.0,15.0,0.0001,0.0001,35.0,D2,dataset2
1408,1570.0,1110.0,175.0,1780.0,1830.0,D2,dataset2
1409,22.0,14.0,19.0,6.0,56.0,D2,dataset2
1410,1249.0,370.0,56.0,606.0,1371.0,D2,dataset2
1411,1900.0,530.0,35.0,383.0,434.0,D2,dataset2
1412,5900.0,1500.0,68.0,1200.0,2300.0,D2,dataset2
1413,3700.0,1690.0,128.0,2810.0,3270.0,D2,dataset2
1414,75.0,5.0,31.0,69.0,36.0,D2,dataset2
1415,323.0,115.0,7.0,130.0,446.0,D2,dataset2
1416,127.0,107.0,11.0,154.0,224.0,D2,dataset2
1417,3090.0,5020.0,323.0,3800.0,2540.0,D2,dataset2
1418,48.0,20.0,69.0,41.0,31.0,D2,dataset2
1419,60.0,5.0,2.0,21.0,21.0,D2,dataset2
1420,30.0,14.0,1.0,9.0,43.0,D2,dataset2
1421,7020.0,1850.0,0.0001,2960.0,4410.0,D2,dataset2
1422,1170.0,255.0,18.0,312.0,325.0,D2,dataset2
1423,858.0,1324.0,208.0,2793.0,7672.0,D2,dataset2
1424,14.3,92.6,83.9,16.7,26.8,D2,dataset2
1425,57.0,148.0,197.0,72.0,42.0,D2,dataset2
1426,260.0,215.0,35.0,334.0,277.0,D2,dataset2
1427,215.0,84.8,87.7,1002.0,212.0,D2,dataset2
1428,440.0,89.0,19.0,304.0,757.0,D2,dataset2
1429,77.0,36.0,27.0,18.0,76.0,D2,dataset2
1430,60.0,85.0,5.0,67.0,227.0,D2,dataset2
1431,594.0,230.0,44.0,130.0,102.0,D2,dataset2
1432,1820.0,405.0,35.0,365.0,634.0,D2,dataset2
1433,123.0,50.7,9.0,62.0,65.9,D2,dataset2
1434,90.0,28.0,8.0,31.0,32.0,D2,dataset2
1435,26.6,4.0,0.0001,8.0,50.0,D2,dataset2
1436,46.0,21.0,1.0,11.0,93.0,D2,dataset2
1437,13.0,3.0,1.0,3.0,6.0,D2,dataset2
1438,305.0,85.0,25.0,197.0,130.0,D2,dataset2
1439,75.0,15.0,7.0,14.0,26.0,D2,dataset2
1440,307.0,22.0,2.0,33.0,109.0,D2,dataset2
1441,0.0001,21.0,0.0001,0.0001,40.0,D2,dataset2
1442,88.0,45.0,57.0,15.0,39.0,D2,dataset2
1443,80.0,28.0,4.0,15.0,107.0,D2,dataset2
1444,755.0,229.0,32.0,404.0,460.0,D2,dataset2
1445,530.0,345.0,85.0,266.0,250.0,D2,dataset2
1446,310.0,230.0,54.0,610.0,760.0,D2,dataset2
1447,620.0,325.0,38.0,181.0,244.0,D2,dataset2
1448,4906.0,8784.0,1404.0,9924.0,9671.0,D2,dataset2
1449,85.0,98.0,315.0,30.0,0.0001,T1,dataset2
1450,12.0,28.0,102.0,3.0,0.0001,T1,dataset2
1451,36.0,167.0,230.0,18.0,0.0001,T1,dataset2
1452,24.0,47.0,113.0,10.0,0.0001,T1,dataset2
1453,54.9,8.8,80.0,2.5,0.0001,T1,dataset2
1454,112.0,68.0,136.0,9.0,0.0001,T1,dataset2
1455,7.0,15.0,78.0,58.0,0.0001,T1,dataset2
1456,219.0,44.0,3.0,3.0,0.0001,T1,dataset2
1457,39.4,65.2,103.9,8.1,0.0001,T1,dataset2
1458,95.0,110.0,160.0,50.0,0.0001,T1,dataset2
1459,0.0001,153.0,395.0,11.7,0.0001,T1,dataset2
1460,121.0,73.0,179.0,11.0,0.0001,T1,dataset2
1461,74.0,173.0,263.0,33.0,0.0001,T1,dataset2
1462,13.0,59.0,117.0,44.0,0.0001,T1,dataset2
1463,13.0,138.0,83.0,16.0,0.0001,T1,dataset2
1464,36.0,21.0,65.0,2.0,0.0001,T1,dataset2
1465,9.0,56.0,135.0,7.0,1.0,T1,dataset2
1466,0.0001,187.0,609.0,13.0,0.0001,T1,dataset2
1467,820.0,1740.0,951.0,867.0,128.0,T1,dataset2
1468,10.0,56.0,72.0,70.0,0.0001,T1,dataset2
1469,12.0,18.0,4.0,4.0,0.0001,T1,dataset2
1470,10.0,26.0,147.0,6.0,0.0001,T1,dataset2
1471,143.2,123.0,38.0,75.0,0.0001,T1,dataset2
1472,18.0,30.0,146.0,8.0,0.0001,T1,dataset2
1473,27.0,28.0,136.0,8.0,0.0001,T1,dataset2
1474,34.0,8.6,70.3,3.1,0.0001,T1,dataset2
1475,113.0,137.0,173.0,34.0,0.0001,T1,dataset2
1476,45.0,125.0,111.0,25.0,0.0001,T1,dataset2
1477,78.0,66.0,62.0,2.6,0.0001,T1,dataset2
1478,55.0,22.0,358.0,2.6,0.0001,T1,dataset2
1479,10.0,63.0,176.0,35.0,0.0001,T1,dataset2
1480,11.0,271.0,465.0,32.0,0.0001,T1,dataset2
1481,34.0,30.0,34.0,2.5,0.0001,T1,dataset2
1482,187.0,86.0,155.0,21.0,6.0,T1,dataset2
1483,93.5,131.9,39.0,11.7,0.0001,T1,dataset2
1484,48.0,40.0,11.0,0.5,0.0001,T1,dataset2
1485,124.0,166.0,87.0,59.0,0.0001,T1,dataset2
1486,8.0,16.0,88.0,7.0,0.0001,T1,dataset2
1487,320.0,131.0,187.0,127.0,0.0001,T1,dataset2
1488,92.0,27.0,67.0,7.0,0.0001,T1,dataset2
1489,900.0,9180.0,0.0001,900.0,22.0,T1,dataset2
1490,6.0,197.0,476.9,16.9,0.0001,T1,dataset2
1491,0.0001,215.0,555.0,18.4,0.0001,T1,dataset2
1492,78.0,66.0,283.0,2.6,0.0001,T1,dataset2
1493,130.0,140.0,24.0,120.0,0.0001,T1,dataset2
1494,10.0,24.0,80.0,5.0,0.0001,T1,dataset2
1495,0.0001,224.0,0.0001,45.0,0.0001,T1,dataset2
1496,19.0,48.0,76.0,18.0,0.0001,T1,dataset2
1497,6.0,38.0,93.0,32.0,0.0001,T1,dataset2
1498,11.0,46.0,155.0,18.0,0.0001,T1,dataset2
1499,27.0,49.0,192.0,9.0,0.0001,T1,dataset2
1500,103.0,74.0,80.0,9.0,0.0001,T1,dataset2
1501,31.2,8.9,119.0,4.4,0.0001,T1,dataset2
1502,0.0001,33.7,136.0,11.4,0.0001,T1,dataset2
1503,6.0,3.0,0.8,0.7,0.0001,T1,dataset2
1504,181.0,262.0,41.0,28.0,0.0001,T1,dataset2
1505,14.0,44.0,124.0,7.0,1.0,T1,dataset2
1506,1.0,27.0,49.0,4.0,1.0,T1,dataset2
1507,50.0,3.0,1.0,0.0001,0.0001,T1,dataset2
1508,21.0,14.0,191.0,90.0,0.0001,T1,dataset2
1509,160.0,130.0,33.0,96.0,0.0001,T1,dataset2
1510,16.0,68.0,157.0,19.0,0.0001,T1,dataset2
1511,122.0,161.0,271.0,35.0,0.0001,T1,dataset2
1512,4.0,99.0,82.0,4.2,0.1,T1,dataset2
1513,157.0,46.0,76.0,12.0,0.0001,T1,dataset2
1514,38.0,38.0,296.0,14.0,0.0001,T1,dataset2
1515,24.7,20.4,117.0,71.0,6.8,T1,dataset2
1516,74.8,30.1,82.3,13.6,0.0001,T1,dataset2
1517,33.0,29.0,9.0,12.0,0.0001,T1,dataset2
1518,74.0,100.0,85.0,17.0,0.0001,T1,dataset2
1519,5.0,14.0,234.0,5.0,0.0001,T1,dataset2
1520,181.0,162.0,70.0,132.0,0.0001,T1,dataset2
1521,36.0,94.0,78.0,13.0,2.0,T1,dataset2
1522,505.57,475.35,242.3,524.45,3.29,T1,dataset2
1523,25.0,49.0,42.0,58.0,0.0001,T2,dataset2
1524,14.0,15.0,42.0,73.0,0.0001,T2,dataset2
1525,180.0,175.0,75.0,50.0,4.0,T2,dataset2
1526,59.0,119.0,36.0,70.0,0.0001,T2,dataset2
1527,185.0,302.0,27.0,33.0,0.0001,T2,dataset2
1528,1270.0,3450.0,520.0,1390.0,8.0,T2,dataset2
1529,119.0,670.0,286.0,934.0,19.0,T2,dataset2
1530,72.0,442.0,221.0,461.0,0.7,T2,dataset2
1531,16.0,98.0,35.0,64.0,0.0001,T2,dataset2
1532,41.0,65.0,22.0,58.0,0.0001,T2,dataset2
1533,110.6,458.8,242.6,406.4,0.0001,T2,dataset2
1534,200.0,700.0,250.0,740.0,1.0,T2,dataset2
1535,15.0,159.0,29.0,87.0,0.0001,T2,dataset2
1536,18.0,63.0,20.0,51.0,0.0001,T2,dataset2
1537,54.0,143.0,23.0,101.0,0.0001,T2,dataset2
1538,43.0,116.0,65.0,139.0,0.0001,T2,dataset2
1539,73.0,177.0,37.0,52.0,0.0001,T2,dataset2
1540,57.0,141.0,38.0,51.0,0.0001,T2,dataset2
1541,15.0,139.0,160.0,343.0,0.0001,T2,dataset2
1542,23.51,61.33,45.21,98.03,1.01,T2,dataset2
1543,2.0,123.0,7.0,18.0,0.0001,T2,dataset2
1544,24.0,80.0,258.0,741.0,6.0,T2,dataset2
1545,613.0,3240.0,1432.0,2788.0,0.0001,T2,dataset2
1546,109.0,226.0,68.0,192.0,0.0001,T2,dataset2
1547,35.0,283.0,121.0,222.0,0.0001,T2,dataset2
1548,2.0,5.0,81.0,172.0,0.0001,T2,dataset2
1549,30.4,117.0,44.2,138.0,0.1,T2,dataset2
1550,0.0001,6.0,52.0,67.0,0.0001,T2,dataset2
1551,2004.0,9739.0,2750.0,5113.0,0.0001,T2,dataset2
1552,31.0,63.0,246.0,714.0,7.0,T2,dataset2
1553,26.0,398.0,85.0,319.0,0.0001,T2,dataset2
1554,152.0,32.0,28.0,55.0,0.0001,T2,dataset2
1555,300.0,490.0,180.0,360.0,95.0,T2,dataset2
1556,960.0,4000.0,1290.0,1560.0,6.0,T2,dataset2
1557,0.67,0.224,0.045,0.067,0.002,T2,dataset2
1558,0.0001,4.9,81.0,172.0,0.0001,T2,dataset2
1559,24.0,34.6,14.2,21.7,0.0001,T2,dataset2
1560,220.0,340.0,42.0,480.0,14.0,T3,dataset2
1561,290.0,966.0,299.0,1810.0,57.0,T3,dataset2
1562,8800.0,64064.0,72128.0,95650.0,0.0001,T3,dataset2
1563,39.0,525.0,538.0,2925.0,16.0,T3,dataset2
1564,290.0,1260.0,231.0,820.0,8.0,T3,dataset2
1565,0.0001,153.0,130.0,677.0,13.0,T3,dataset2
1566,15.55,7.4,7.4,41.93,6.35,T3,dataset2
1567,35.1,50.6,16.1,93.0,1.1,T3,dataset2
1568,0.0001,28.0,64.0,408.0,6.0,T3,dataset2
1569,156.0,240.0,54.0,399.0,0.98,T3,dataset2
1570,89.0,281.0,145.0,1216.0,22.0,T3,dataset2
1571,1100.0,1600.0,221.0,2010.0,26.0,T3,dataset2
1572,0.0001,0.0001,9.0,57.0,0.0001,T3,dataset2
1573,137.0,369.0,144.0,1242.0,16.0,T3,dataset2
1574,425.0,17424.0,7299.0,37043.0,158.0,T3,dataset2
1575,30.0,25.5,31.5,93.0,1.8,T3,dataset2
1576,107.0,143.0,34.0,222.0,2.0,T3,dataset2
1577,860.0,1670.0,30.0,2050.0,40.0,T3,dataset2
1578,0.0001,106.0,170.0,871.0,6.0,T3,dataset2
1579,8.0,1.0,0.0001,60.0,0.0001,T3,dataset2
1580,53.0,150.0,64.0,379.0,0.0001,T3,dataset2
1581,400.0,940.0,210.0,820.0,24.0,T3,dataset2
1582,199.0,770.0,217.0,1508.0,72.0,T3,dataset2
1583,244.0,754.0,172.0,1281.0,27.0,T3,dataset2
1584,60.0,144.0,67.0,449.0,9.0,T3,dataset2
1585,6709.0,10500.0,1400.0,17700.0,750.0,T3,dataset2
1586,86.0,277.0,63.0,338.0,0.0001,T3,dataset2
1587,7.0,31.0,23.0,148.0,0.0001,T3,dataset2
1588,300.0,700.0,280.0,1700.0,36.0,T3,dataset2
1589,20.0,26.0,6.0,55.0,0.0001,T3,dataset2
1590,3910.0,4290.0,626.0,6040.0,1230.0,T3,dataset2
1591,23.0,14151.0,5332.0,23264.0,0.0001,T3,dataset2
1592,135.65,278.53,58.86,492.0,2.95,T3,dataset2
1593,9.0,47.0,144.0,628.0,0.0001,T3,dataset2
1594,8.0,88.0,45.0,252.0,0.0001,T3,dataset2
1595,179.0,306.0,73.0,579.0,0.0001,T3,dataset2
1596,80.0,619.0,326.0,2480.0,0.0001,T3,dataset2
1597,416.0,695.0,74.0,867.0,0.0001,T3,dataset2
1598,19.3,103.0,159.0,19.0,0.6,T3,dataset2
1599,137.0,279.0,66.0,505.0,0.0001,T3,dataset2
1600,12705.0,23498.0,6047.0,34257.0,5188.0,T3,dataset2
1601,46.0,147.0,27.0,150.0,0.0001,T3,dataset2
1602,21.0,42.0,4.0,92.0,0.0001,T3,dataset2
1603,165.62,240.95,61.32,514.53,13.53,T3,dataset2
1604,39.0,7.0,12.0,65.0,0.0001,T3,dataset2
1605,86.0,480.0,155.0,644.0,9.0,T3,dataset2
1606,68.0,99.2,35.9,202.9,0.0001,T3,dataset2
1607,172.9,334.0,172.0,812.5,37.7,T3,dataset2
1608,164.0,244.0,103.0,497.0,8.3,T3,dataset2
1609,20.0,48.0,36.0,186.0,0.0001,T3,dataset2
1610,0.0001,0.0001,0.0001,142.0,0.0001,T3,dataset2
1611,63.0,149.6,57.5,276.0,0.0001,T3,dataset2
1612,121.0,450.0,146.0,898.0,116.0,T3,dataset2
1613,30.0,51.0,12.0,54.0,0.0001,T3,dataset2
1614,22400.0,22400.0,2690.0,13440.0,1570.0,T3,dataset2
1615,36.0,30.0,10.0,93.0,7.1,T3,dataset2
1616,17.0,40.0,11.0,86.0,0.0001,T3,dataset2
1617,0.0001,3.4,0.0001,54.0,0.0001,T3,dataset2
1618,18.0,35.0,2.0,110.0,0.0001,T3,dataset2
1619,35.0,29.0,7.0,78.0,0.0001,T3,dataset2
1620,6.0,2990.0,29990.0,26076.0,67.0,T3,dataset2
1621,236.0,410.2,159.0,817.3,3.5,T3,dataset2
1622,0.0001,100.0,309.0,1365.0,7.0,T3,dataset2
1623,173.0,334.0,172.0,812.5,37.7,T3,dataset2
1624,110.0,7.0,0.0001,0.0001,0.0001,PD,dataset2
1625,240.0,20.0,5.0,28.0,96.0,PD,dataset2
1626,5000.0,4000.0,2000.0,2000.0,8000.0,PD,dataset2
1627,94.96,4.37,0.62,0.02,0.02,PD,dataset2
1628,41.0,112.0,0.0001,254.0,4536.0,PD,dataset2
1629,100.0,18.0,0.0001,0.0001,0.0001,PD,dataset2
1630,37800.0,1740.0,249.0,8.0,8.0,PD,dataset2
1631,103.5,4.7,16.3,3.5,0.0001,PD,dataset2
1632,200.0,230.0,2.0,170.0,480.0,PD,dataset2
1633,40280.0,1069.0,1060.0,1.0,1.0,PD,dataset2
1634,116.0,14.0,134.0,5.3,0.0001,PD,dataset2
1635,88.0,9.0,0.0001,0.03,0.0001,PD,dataset2
1636,105.0,23.0,13.0,4.0,3.0,PD,dataset2
1637,625.0,49.0,9.0,7.0,0.6,PD,dataset2
1638,134.0,13.0,267.0,0.0001,0.0001,PD,dataset2
1639,181.5,22.0,76.0,3.7,0.0001,PD,dataset2
1640,121.0,3.0,1.0,0.0001,0.0001,PD,dataset2
1641,16000.0,3600.0,670.0,14.0,0.0001,PD,dataset2
1642,890.0,110.0,3.0,84.0,700.0,PD,dataset2
1643,2091.0,149.0,20.0,3.0,0.0001,PD,dataset2
1644,26788.0,18342.0,2111.0,27.0,0.0001,PD,dataset2
1645,1950.0,123.0,38.0,2.0,2.0,PD,dataset2
1646,650.0,53.0,35.0,20.0,0.0001,PD,dataset2
1647,92.8,6.75,0.44,0.0001,0.0001,PD,dataset2
1648,187.0,5.0,1.0,0.0001,0.0001,PD,dataset2
1649,111.7,19.4,104.1,6.4,3.8,PD,dataset2
1650,85.87,7.01,4.49,2.64,0.0001,PD,dataset2
1651,195.0,5.3,0.0001,0.0001,0.0001,PD,dataset2
1652,60.0,5.0,1.0,6.0,29.0,PD,dataset2
1653,2240.0,360.0,25.0,169.0,828.0,PD,dataset2
1654,720.0,7.0,0.0001,15.0,101.0,D1,dataset2
1655,109.0,19.0,5.0,12.0,59.0,D1,dataset2
1656,8.0,0.0001,0.0001,43.0,101.0,D1,dataset2
1657,169.0,38.0,48.5,6.5,5.8,D1,dataset2
1658,14.1,4.0,1.3,1.5,9.5,D1,dataset2
1659,124.0,14.0,4.0,0.0001,13.0,D1,dataset2
1660,174.0,27.0,6.0,12.0,29.0,D1,dataset2
1661,179.0,39.3,64.0,654.0,168.0,D1,dataset2
1662,160.0,10.0,3.0,1.0,1.0,D1,dataset2
1663,4.0,1.0,2.0,7.0,52.0,D1,dataset2
1664,1330.0,10.0,20.0,66.0,182.0,D1,dataset2
1665,137.0,33.0,8.0,29.0,111.0,D1,dataset2
1666,595.0,32.0,4.0,18.0,65.0,D1,dataset2
1667,56.0,334.1,75.0,32.0,31.0,D1,dataset2
1668,716.0,7.1,33.0,20.0,6.8,D1,dataset2
1669,4230.0,690.0,5.0,196.0,1180.0,D1,dataset2
1670,142.0,17.0,4.0,7.0,38.0,D1,dataset2
1671,163.0,26.0,7.0,19.0,133.0,D1,dataset2
1672,549.0,121.3,25.5,31.9,198.5,D1,dataset2
1673,476.0,28.0,27.0,36.0,148.0,D1,dataset2
1674,345.0,112.3,27.5,51.5,58.8,D1,dataset2
1675,234.5,30.28,6.11,47.69,175.88,D1,dataset2
1676,153.0,18.0,9.0,0.0001,11.0,D1,dataset2
1677,1230.0,163.0,27.0,233.0,692.0,D1,dataset2
1678,111.0,2.8,47.0,0.0001,27.5,D1,dataset2
1679,500.0,97.0,193.0,40.0,121.0,D1,dataset2
1680,1000.0,500.0,1.0,400.0,500.0,D1,dataset2
1681,595.0,80.0,9.0,89.0,244.0,D1,dataset2
1682,102.0,6.0,6.0,7.0,10.0,D1,dataset2
1683,315.0,60.0,14.0,93.0,218.0,D1,dataset2
1684,67.8,8.89,1.88,12.67,36.2,D1,dataset2
1685,95.0,10.0,0.0001,11.0,39.0,D1,dataset2
1686,4127.0,267.0,18.0,355.0,2060.0,D1,dataset2
1687,1570.0,735.0,87.0,1330.0,1740.0,D2,dataset2
1688,800.0,1393.0,304.0,2817.0,3000.0,D2,dataset2
1689,29.1,11.4,1.41,20.34,37.6,D2,dataset2
1690,245.0,120.0,18.0,131.0,167.0,D2,dataset2
1691,61.0,21.0,2.0,26.0,89.0,D2,dataset2
1692,99.0,170.0,20.0,200.0,190.0,D2,dataset2
1693,243.0,127.0,20.0,122.0,588.0,D2,dataset2
1694,2850.0,1115.0,138.0,1987.0,3675.0,D2,dataset2
1695,512.0,87.0,11.5,163.59,185.21,D2,dataset2
1696,235.46,333.59,177.52,1201.85,148.87,D2,dataset2
1697,120.0,31.0,0.0001,66.0,94.0,D2,dataset2
1698,615.0,200.0,42.0,102.0,68.0,D2,dataset2
1699,24.0,13.0,5.0,43.0,319.0,D2,dataset2
1700,56.0,10.0,1.3,13.5,17.6,D2,dataset2
1701,85.0,49.0,4.0,50.0,399.0,D2,dataset2
1702,5900.0,1500.0,68.0,1200.0,800.0,D2,dataset2
1703,34.0,21.0,4.0,49.0,56.0,D2,dataset2
1704,475.3,195.8,32.6,187.3,221.2,D2,dataset2
1705,191.0,62.0,27.0,123.0,71.0,D2,dataset2
1706,8200.0,3790.0,250.0,4620.0,5830.0,D2,dataset2
1707,0.0001,0.0001,10.0,5.0,35.0,D2,dataset2
1708,530.0,345.0,85.0,266.0,21.0,D2,dataset2
1709,4.0,88.0,213.0,14.0,35.0,D2,dataset2
1710,59.0,20.0,120.0,5.5,8.9,D2,dataset2
1711,810.0,580.0,111.0,570.0,490.0,D2,dataset2
1712,65.4,20.2,70.0,39.0,40.2,D2,dataset2
1713,60.0,40.0,6.9,110.0,70.0,D2,dataset2
1714,84.0,6.0,1.0,14.0,86.0,D2,dataset2
1715,145.88,40.65,9.37,34.02,59.71,D2,dataset2
1716,5000.0,1200.0,83.0,1000.0,1100.0,D2,dataset2
1717,20000.0,13000.0,1850.0,29000.0,57000.0,D2,dataset2
1718,10000.0,6730.0,345.0,7330.0,10400.0,D2,dataset2
1719,420.0,250.0,41.0,530.0,800.0,D2,dataset2
1720,70.0,4.0,91.0,0.0001,34.0,D2,dataset2
1721,47.0,9.0,4.0,16.0,81.0,D2,dataset2
1722,120.0,31.0,0.0001,66.0,94.0,D2,dataset2
1723,5100.0,1430.0,0.0001,1140.0,1010.0,D2,dataset2
1724,535.0,160.0,16.0,305.0,680.0,D2,dataset2
1725,41.0,16.0,19.0,58.0,106.0,D2,dataset2
1726,65.0,26.1,10.1,41.6,57.8,D2,dataset2
1727,545.0,130.0,16.0,153.0,239.0,D2,dataset2
1728,34.0,0.0001,0.0001,0.0001,44.0,D2,dataset2
